Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00      20/20          bool __gnu_cxx::operator==<TarjanMST::Edge*, std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> > >(__gnu_cxx::__normal_iterator<TarjanMST::Edge*, std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> > > const&, __gnu_cxx::__normal_iterator<TarjanMST::Edge*, std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> > > const&) [422]
                0.00    0.00      20/20          __gnu_cxx::__normal_iterator<TarjanMST::Edge*, std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> > >::operator+(long) const [423]
                0.00    0.00      20/72          __gnu_cxx::__normal_iterator<TarjanMST::Edge*, std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> > >::difference_type __gnu_cxx::operator-<TarjanMST::Edge*, std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> > >(__gnu_cxx::__normal_iterator<TarjanMST::Edge*, std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> > > const&, __gnu_cxx::__normal_iterator<TarjanMST::Edge*, std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> > > const&) [271]
-----------------------------------------------
                                   5             std::enable_if<is_invocable_r_v<std::shared_ptr<void>, Server::solveMST(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda()#1}&>, std::shared_ptr<void> >::type std::__invoke_r<std::shared_ptr<void>, Server::solveMST(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda()#1}&>(Server::solveMST(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda()#1}&) <cycle 4> [364]
                                  25             void std::deque<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_push_back_aux<LeaderFollowerThreadPool::enqueue<Server::start()::{lambda()#1}>(Server::start()::{lambda()#1}&&)::{lambda()#1}>(LeaderFollowerThreadPool::enqueue<Server::start()::{lambda()#1}>(Server::start()::{lambda()#1}&&)::{lambda()#1}&&) <cycle 4> [385]
                0.00    0.00       5/92          void std::_Function_base::_Base_manager<Server::solveMST(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda()#1}>::_M_create<Server::solveMST(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda()#1}>(std::_Any_data&, Server::solveMST(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda()#1}&&, std::integral_constant<bool, true>) [699]
                0.00    0.00       5/92          std::_Function_base::_Base_manager<Server::solveMST(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda()#1}>::_M_get_pointer(std::_Any_data const&) [696]
[328]    0.0    0.00    0.00      40         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<std::packaged_task<void ()>, std::allocator<void>, std::_Bind<Server::start()::{lambda()#1} ()> >(std::packaged_task<void ()>*&, std::_Sp_alloc_shared_tag<std::allocator<void> >, std::_Bind<Server::start()::{lambda()#1} ()>&&) <cycle 4> [328]
                                  35             void std::_Construct<std::packaged_task<void ()>, std::_Bind<Server::start()::{lambda()#1} ()> >(std::packaged_task<void ()>*, std::_Bind<Server::start()::{lambda()#1} ()>&&) <cycle 4> [246]
                                  15             void std::deque<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_push_back_aux<LeaderFollowerThreadPool::enqueue<Server::start()::{lambda()#1}>(Server::start()::{lambda()#1}&&)::{lambda()#1}>(LeaderFollowerThreadPool::enqueue<Server::start()::{lambda()#1}>(Server::start()::{lambda()#1}&&)::{lambda()#1}&&) <cycle 4> [385]
                                   5             std::_Function_base::_Base_manager<LeaderFollowerThreadPool::enqueue<Server::start()::{lambda()#1}>(Server::start()::{lambda()#1}&&)::{lambda()#1}>::_M_manager(std::_Any_data&, std::_Any_data const&, std::_Manager_operation) <cycle 4> [618]
                                   5             std::enable_if<is_invocable_r_v<std::shared_ptr<void>, Server::solveMST(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda()#1}&>, std::shared_ptr<void> >::type std::__invoke_r<std::shared_ptr<void>, Server::solveMST(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda()#1}&>(Server::solveMST(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda()#1}&) <cycle 4> [364]
-----------------------------------------------
                0.00    0.00      40/40          void std::__adjust_heap<__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, long, std::pair<int, int>, __gnu_cxx::__ops::_Iter_comp_iter<std::greater<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int>*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, long, long, std::pair<int, int>, __gnu_cxx::__ops::_Iter_comp_iter<std::greater<std::pair<int, int> > >) <cycle 1> [158]
[329]    0.0    0.00    0.00      40         std::priority_queue<std::pair<int, int>, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::greater<std::pair<int, int> > >::priority_queue<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, void>() [329]
                0.00    0.00       4/4996        std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [19]
-----------------------------------------------
                0.00    0.00      40/40          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::push_back(std::pair<int, int>&&) [2364]
[330]    0.0    0.00    0.00      40         std::__new_allocator<std::pair<int, int> >::~__new_allocator() [330]
-----------------------------------------------
                0.00    0.00      40/40          std::_Tuple_impl<0ul, std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> >, int>::~_Tuple_impl() [1431]
[331]    0.0    0.00    0.00      40         TarjanMST::Edge& std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> >::emplace_back<int&, int const&, int const&>(int&, int const&, int const&) [331]
                0.00    0.00      80/876         TarjanMST::iterativeMST(Graph const&, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > >&, std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> >&) <cycle 2> [47]
                0.00    0.00      24/876         void std::__heap_select<__gnu_cxx::__normal_iterator<TarjanMST::Edge*, std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<TarjanMST::findMST(Graph const&)::{lambda(TarjanMST::Edge const&, TarjanMST::Edge const&)#1}> >(__gnu_cxx::__normal_iterator<TarjanMST::Edge*, std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> > >, __gnu_cxx::__normal_iterator<TarjanMST::Edge*, std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> > >, __gnu_cxx::__normal_iterator<TarjanMST::Edge*, std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<TarjanMST::findMST(Graph const&)::{lambda(TarjanMST::Edge const&, TarjanMST::Edge const&)#1}>) <cycle 2> [269]
-----------------------------------------------
                0.00    0.00      16/40          std::_Tuple_impl<0ul, std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> >, int>::~_Tuple_impl() [1431]
                0.00    0.00      24/40          std::stack<std::tuple<std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> >, int>, std::deque<std::tuple<std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> >, int>, std::allocator<std::tuple<std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> >, int> > > >::~stack() [2186]
[332]    0.0    0.00    0.00      40         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [332]
-----------------------------------------------
                0.00    0.00       6/40          std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<calculateTotalWeightAsync(std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, int>, std::allocator<void>, (__gnu_cxx::_Lock_policy)2> > >::~__allocated_ptr() [622]
                0.00    0.00      34/40          std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<calculateTotalWeightAsync(std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, int>, std::allocator<void>, (__gnu_cxx::_Lock_policy)2> > >::operator=(decltype(nullptr)) [342]
[333]    0.0    0.00    0.00      40         std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<std::__future_base::_Deferred_state<std::thread::_Invoker<std::tuple<calculateTotalWeightAsync(std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, int>, std::allocator<void>, (__gnu_cxx::_Lock_policy)2> > > std::__allocate_guarded<std::allocator<std::_Sp_counted_ptr_inplace<std::__future_base::_Deferred_state<std::thread::_Invoker<std::tuple<calculateTotalWeightAsync(std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, int>, std::allocator<void>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<std::__future_base::_Deferred_state<std::thread::_Invoker<std::tuple<calculateTotalWeightAsync(std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, int>, std::allocator<void>, (__gnu_cxx::_Lock_policy)2> >&) [333]
                0.00    0.00      34/34          std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<std::__future_base::_Deferred_state<std::thread::_Invoker<std::tuple<calculateTotalWeightAsync(std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, int>, std::allocator<void>, (__gnu_cxx::_Lock_policy)2> > >::get() [346]
                0.00    0.00      34/139         std::_Sp_counted_ptr_inplace<std::__future_base::_Deferred_state<std::thread::_Invoker<std::tuple<calculateTotalWeightAsync(std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, int>, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<calculateTotalWeightAsync(std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}>(std::allocator<void>, calculateTotalWeightAsync(std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}&&) [166]
-----------------------------------------------
                0.00    0.00      40/40          bool __gnu_cxx::operator!=<TarjanMST::Edge const*, std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> > >(__gnu_cxx::__normal_iterator<TarjanMST::Edge const*, std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> > > const&, __gnu_cxx::__normal_iterator<TarjanMST::Edge const*, std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> > > const&) [1002]
[334]    0.0    0.00    0.00      40         std::tuple<std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> >, int>** std::copy<std::tuple<std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> >, int>**, std::tuple<std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> >, int>**>(std::tuple<std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> >, int>**, std::tuple<std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> >, int>**, std::tuple<std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> >, int>**) [334]
                0.00    0.00      40/344         IntegerMST::unionSet(std::vector<int, std::allocator<int> >&, std::vector<int, std::allocator<int> >&, int, int) <cycle 3> [79]
                0.00    0.00      40/68          std::tuple<std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> >, int>& std::deque<std::tuple<std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> >, int>, std::allocator<std::tuple<std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> >, int> > >::emplace_back<std::tuple<std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> >, int> >(std::tuple<std::vector<TarjanMST::Edge, std::allocator<TarjanMST::Edge> >, int>&&) [277]
-----------------------------------------------
                0.00    0.00       4/39          std::__uniq_ptr_impl<std::__future_base::_Result<MSTAnalysis>, std::__future_base::_Result_base::_Deleter>::__uniq_ptr_impl(std::__future_base::_Result<MSTAnalysis>*) [809]
                0.00    0.00       5/39          std::_Sp_counted_ptr_inplace<std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<findLongestDistanceAsync(Graph const&, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, int>, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_M_get_deleter(std::type_info const&) [2098]
                0.00    0.00       5/39          void std::thread::_Invoker<std::tuple<void (std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<analyzeMSTAsync(Graph const&, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, MSTAnalysis>::*)(), std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<analyzeMSTAsync(Graph const&, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, MSTAnalysis>*> >::_M_invoke<0ul, 1ul>(std::_Index_tuple<0ul, 1ul>) [2264]
                0.00    0.00       5/39          std::_Tuple_impl<0ul, void (std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<analyzeMSTAsync(Graph const&, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, MSTAnalysis>::*)(), std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<analyzeMSTAsync(Graph const&, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, MSTAnalysis>*>::_M_head(std::_Tuple_impl<0ul, void (std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<analyzeMSTAsync(Graph const&, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, MSTAnalysis>::*)(), std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<analyzeMSTAsync(Graph const&, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, MSTAnalysis>*>&) [1390]
                0.00    0.00       6/39          std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [512]
                0.00    0.00       6/39          std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [390]
                0.00    0.00       8/39          etext [16]
[335]    0.0    0.00    0.00      39         std::_Sp_counted_ptr_inplace<std::__future_base::_Deferred_state<std::thread::_Invoker<std::tuple<calculateTotalWeightAsync(std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, int>, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_Impl::_M_alloc() [335]
-----------------------------------------------
                0.00    0.00      12/36          std::__future_base::_Result<double>::_M_set(double&&) [411]
                0.00    0.00      24/36          etext [16]
[336]    0.0    0.00    0.00      36         std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<analyzeMSTAsync(Graph const&, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, MSTAnalysis>, std::allocator<void>, (__gnu_cxx::_Lock_policy)2> > >::~__allocated_ptr() [336]
                0.00    0.00      25/25          std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<analyzeMSTAsync(Graph const&, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, MSTAnalysis>, std::allocator<void>, (__gnu_cxx::_Lock_policy)2> > > std::__allocate_guarded<std::allocator<std::_Sp_counted_ptr_inplace<std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<analyzeMSTAsync(Graph const&, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, MSTAnalysis>, std::allocator<void>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<analyzeMSTAsync(Graph const&, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, MSTAnalysis>, std::allocator<void>, (__gnu_cxx::_Lock_policy)2> >&) [393]
-----------------------------------------------
                0.00    0.00      36/36          etext [16]
[337]    0.0    0.00    0.00      36         std::pair<int, std::pair<int, int> >* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::pair<int, std::pair<int, int> > const*, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > >, std::pair<int, std::pair<int, int> >*>(__gnu_cxx::__normal_iterator<std::pair<int, std::pair<int, int> > const*, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > >, __gnu_cxx::__normal_iterator<std::pair<int, std::pair<int, int> > const*, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > >, std::pair<int, std::pair<int, int> >*) [337]
-----------------------------------------------
                                  24             std::thread::thread<void (std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<calculateTotalWeightAsync(std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, int>::*)(), std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<calculateTotalWeightAsync(std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, int>*, void>(void (std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<calculateTotalWeightAsync(std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, int>::*&&)(), std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<calculateTotalWeightAsync(std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, int>*&&) <cycle 11> [339]
                0.00    0.00      12/203         std::thread::_Invoker<std::tuple<findLongestDistanceAsync(Graph const&, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >::_Invoker<findLongestDistanceAsync(Graph const&, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}>(findLongestDistanceAsync(Graph const&, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}&&) [2280]
[338]    0.0    0.00    0.00      36         std::thread::thread<void (std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<findShortestMSTEdgeAsync(std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, int>::*)(), std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<findShortestMSTEdgeAsync(std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, int>*, void>(void (std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<findShortestMSTEdgeAsync(std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, int>::*&&)(), std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<findShortestMSTEdgeAsync(std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, int>*&&) <cycle 11> [338]
                0.00    0.00      12/12          std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<calculateAverageDistanceAsync(Graph const&, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, double>::*)(), std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<calculateAverageDistanceAsync(Graph const&, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, double>*> > >::_State_impl<void (std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<calculateAverageDistanceAsync(Graph const&, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, double>::*)(), std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<calculateAverageDistanceAsync(Graph const&, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, double>*>(void (std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<calculateAverageDistanceAsync(Graph const&, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, double>::*&&)(), std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<calculateAverageDistanceAsync(Graph const&, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, double>*&&) [507]
                0.00    0.00      12/12          std::function<std::unique_ptr<std::__future_base::_Result_base, std::__future_base::_Result_base::_Deleter> ()>::function<std::__future_base::_Task_setter<std::unique_ptr<std::__future_base::_Result<int>, std::__future_base::_Result_base::_Deleter>, std::thread::_Invoker<std::tuple<findShortestMSTEdgeAsync(std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, int>, void>(std::__future_base::_Task_setter<std::unique_ptr<std::__future_base::_Result<int>, std::__future_base::_Result_base::_Deleter>, std::thread::_Invoker<std::tuple<findShortestMSTEdgeAsync(std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, int>&&) [515]
                0.00    0.00      12/5198        std::_Vector_base<std::pair<int, int>, std::allocator<std::pair<int, int> > >::_Vector_base(unsigned long, std::allocator<std::pair<int, int> > const&) <cycle 9> [25]
                0.00    0.00      12/5198        std::_Deque_base<std::function<void ()>, std::allocator<std::function<void ()> > >::_M_allocate_map(unsigned long) <cycle 9> [59]
                                  12             std::__future_base::_Deferred_state<std::thread::_Invoker<std::tuple<calculateAverageDistanceAsync(Graph const&, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, double>::_Deferred_state<calculateAverageDistanceAsync(Graph const&, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}>(calculateAverageDistanceAsync(Graph const&, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}&&) <cycle 11> [146]
-----------------------------------------------
                                  12             std::__future_base::_Deferred_state<std::thread::_Invoker<std::tuple<calculateAverageDistanceAsync(Graph const&, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, double>::_Deferred_state<calculateAverageDistanceAsync(Graph const&, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}>(calculateAverageDistanceAsync(Graph const&, std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}&&) <cycle 11> [146]
                0.00    0.00      24/203         std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<findShortestMSTEdgeAsync(std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, int>::_Async_state_impl<findShortestMSTEdgeAsync(std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}>(findShortestMSTEdgeAsync(std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}&&) [213]
[339]    0.0    0.00    0.00      36         std::thread::thread<void (std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<calculateTotalWeightAsync(std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, int>::*)(), std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<calculateTotalWeightAsync(std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, int>*, void>(void (std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<calculateTotalWeightAsync(std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, int>::*&&)(), std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<calculateTotalWeightAsync(std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, int>*&&) <cycle 11> [339]
                                  24             std::thread::thread<void (std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<findShortestMSTEdgeAsync(std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, int>::*)(), std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<findShortestMSTEdgeAsync(std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, int>*, void>(void (std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<findShortestMSTEdgeAsync(std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, int>::*&&)(), std::__future_base::_Async_state_impl<std::thread::_Invoker<std::tuple<findShortestMSTEdgeAsync(std::vector<std::pair<int, std::pair<int, int> >, std::allocator<std::pair<int, std::pair<int, int> > > > const&)::{lambda()#1}> >, int>*&&) <cycle 11> [338]
